Date,Time,PM25C,speed,standard deviation,Dew PointF,Humidity,PM25C,PrecipitationIn,Sea Level PressureIn,TemperatureF,VisibilityMPH,Wind SpeedMPH,Turnstile
11/26/10,8:00:00,16.4,10.39803568,1.970871176,48,93,16.4,0.01,29.59,50,4,4.6,1689
11/26/10,12:00:00,5.5,10.57365042,4.135825553,36,59,5.5,0.01,29.59,50,10,16.1,2651
11/26/10,16:00:00,10.3,8.302232214,5.284887075,28,50,10.3,0.01,29.61,46,10,6.9,2615
11/26/10,20:00:00,14.4,9.939573501,4.777067595,23,49,14.4,0.01,29.66,41,10,8.1,0
11/27/10,0:00:00,9.9,9.337091119,4.37354703,18,46,9.9,0.01,29.68,37,10,11.5,500
11/27/10,4:00:00,7.7,9.654868327,5.51679369,19,52,7.7,0.01,29.69,35.1,10,5.8,474
11/27/10,8:00:00,9.9,14.72697837,5.43417895,18,50,9.9,0.01,29.72,35.1,10,6.9,1479
11/27/10,12:00:00,13.6,10.18779188,4.429256438,21,45,13.6,0.01,29.76,41,10,19.6,2620
11/27/10,16:00:00,15.1,9.170031294,6.235808243,21,45,15.1,0.01,29.85,41,10,8.1,2504
11/27/10,20:00:00,19.3,8.544685138,4.744432796,21.9,49,19.3,0.01,29.98,39.9,10,6.9,1414
11/28/10,0:00:00,5.4,9.986342754,9.784336106,19,47,5.4,0.01,30.09,37.9,10,10.4,489
11/28/10,4:00:00,10.7,10.12342192,5.82068579,19,52,10.7,0.01,30.2,35.1,10,3.5,317
11/28/10,8:00:00,10.6,6.1406639,6.573777127,19.9,50,10.6,0.01,30.32,37,10,4.6,761
11/28/10,12:00:00,5.8,10.89766243,6.62845372,21.9,40,5.8,0.01,30.31,45,10,5.8,1377
11/28/10,16:00:00,12.7,12.21689574,5.922412222,23,42,12.7,0.01,30.35,45,10,4.6,1206
11/28/10,20:00:00,16.3,7.843957779,5.892987854,24.1,51,16.3,0.01,30.41,41,10,3.5,557
11/29/10,0:00:00,11.4,10.61831764,4.572888216,24.1,55,11.4,0.01,30.45,39,10,3.5,443
11/29/10,4:00:00,18.5,14.54631897,2.299553247,25,64,18.5,0.01,30.5,36,10,0.5,1407
11/29/10,8:00:00,31.2,8.560929674,5.083698675,30,65,31.2,0.01,30.56,41,10,3.5,2010
11/29/10,12:00:00,18,10.21192858,3.850606345,26.1,46,18,0.01,30.52,46,10,4.6,1484
11/29/10,16:00:00,16.9,9.428082923,5.573248458,27,51,16.9,0.01,30.51,44.1,10,6.9,1565
11/29/10,20:00:00,14.4,9.063470923,4.409631533,33.1,68,14.4,0.01,30.48,43,10,0.5,590
11/30/10,0:00:00,15.3,9.476959512,4.50793673,37,76,15.3,0.01,30.46,44.1,10,4.6,268
11/30/10,4:00:00,11.3,14.89594532,5.670020712,39.55,76.5,11.3,0.01,30.445,46.65,10,3.5,1451
11/30/10,8:00:00,6,10.96853412,4.832316701,45,74,6,0.01,30.4,53.1,10,8.1,2389
11/30/10,12:00:00,7.6,7.707180158,4.305186861,46.9,80,7.6,0.01,30.33,53.1,7,5.8,1762
11/30/10,16:00:00,7.6,7.86513874,2.208556979,48.9,86,7.6,0.01,30.27,53.1,8,5.8,1462
11/30/10,20:00:00,7.4,10.32838224,5.790685926,50,80,7.4,0.01,30.19,55.9,10,6.9,737
12/1/10,0:00:00,8.3,10.56048968,5.100540381,52,87,17.1,0.01,30.09,55.9,9,8.1,233
12/1/10,4:00:00,3.7,6.962457195,3.398941268,55,93,18.9,0.05,29.97,57,6,10.4,1288
12/1/10,8:00:00,3.1,10.23478513,4.098785462,55.9,93,19.4,0.01,29.82,57.9,5,15,2161
12/1/10,12:00:00,2.2,7.35617186,3.285479571,57.15,93.75,15.7,0.0375,29.675,59,2.875,11.525,1510
12/1/10,16:00:00,8.2,11.767626,1.27752563,45.25,85,20.6,0.03,29.685,49.45,10,9.8,1589
12/1/10,20:00:00,9.1,11.16539919,5.303505714,34,73,11.9,0.03,29.83,42.1,10,12.7,650
12/2/10,0:00:00,11,11.47933003,6.00336418,27,62,10.7,0.03,29.92,39,10,8.1,220
12/2/10,4:00:00,13.7,13.13365385,3.80398749,21,57,11.8,0.03,30.01,35.1,10,8.1,1332
12/2/10,8:00:00,10,21.32608696,5.673913043,19.9,56,11.2,0.03,30.08,34,10,6.9,2434
12/2/10,12:00:00,7.9,8.559487821,3.283275931,21,45,10.3,0.03,30.06,41,10,4.6,2197
12/2/10,16:00:00,13.3,10.69800824,5.122457855,21,49,12.8,0.03,30.09,39,10,8.1,1668
12/2/10,20:00:00,12.8,8.608917215,4.220085126,21,52,16.5,0.03,30.12,37,10,6.9,736
12/3/10,0:00:00,8.7,10.84210673,4.1621406,21.9,59,8.8,0.03,30.08,35.1,10,4.6,286
12/3/10,4:00:00,8.1,12.12459175,5.572184781,21.2,60,6,0.03,30.06,33.8,10,4.6,1349
12/3/10,8:00:00,14,10.745,2.947049372,23,64,12,0.03,30.05,34,10,5.8,2384
12/3/10,12:00:00,9.1,8.045827373,6.537447354,21.9,50,9.6,0.03,29.96,39,10,5.8,2318
12/3/10,16:00:00,13.8,11.63323918,5.01584483,21,49,7.1,0.03,29.96,39,10,6.9,1409
12/3/10,20:00:00,16.2,6.814451508,3.42015914,21,55,8.4,0.03,29.97,36,10,8.1,286
12/4/10,0:00:00,12.2,8.481405516,4.119052566,21,61,4.2,0.03,29.93,33.1,10,5.8,271
12/4/10,4:00:00,12,10.15105224,5.194183663,21.9,66,11,0.03,29.9,32,10,0.5,432
12/4/10,8:00:00,8.7,13.03694141,3.357610405,23,61,2.6,0.03,29.88,35.1,10,5.8,1543
12/4/10,12:00:00,4.3,10.12864022,5.445255759,19,47,2.5,0.03,29.78,37.9,10,12.7,2038
12/4/10,16:00:00,11.2,8.90127152,6.459936373,19.9,50,7.4,0.03,29.75,37,10,5.8,1789
12/4/10,20:00:00,14.8,6.430690604,4.20904562,18,50,8.5,0.03,29.73,35.1,10,9.2,1147
12/5/10,0:00:00,10.7,6.493839388,3.339386484,19.9,59,5.5,0.03,29.69,33.1,10,8.1,216
12/5/10,4:00:00,6.3,9.835266574,10.40187392,18,59,1.5,0.03,29.67,30.9,10,6.9,378
12/5/10,8:00:00,5.1,9.540599285,8.203109686,16,56,0,0.03,29.68,30,10,10.4,989
12/5/10,12:00:00,5.5,9.305479018,3.722775382,15.1,50,0,0.03,29.68,32,10,4.6,1582
12/5/10,16:00:00,12.5,10.22785766,4.861784351,16,48,1.1,0.03,29.66,34,10,12.7,1301
12/5/10,20:00:00,11.1,10.71192247,5.627289555,15.1,48,6.3,0.03,29.66,33.1,10,10.4,662
12/6/10,0:00:00,8.9,9.837271699,6.124069787,17.1,54,6.6,0.03,29.63,32,10,8.1,451
12/6/10,4:00:00,5.1,11.19342474,2.564846629,18,59,9.4,0.03,29.57,30.9,10,9.2,1556
12/6/10,8:00:00,7.6,8.840932249,1.024476843,19.9,64,11.1,0.03,29.55,30.9,8,9.2,2066
12/6/10,12:00:00,5,4.180952381,2.836624739,17.1,50,12.5,0.03,29.45,34,10,18.4,1660
12/6/10,16:00:00,8.8,12.14565771,5.369162893,14,44,15.5,0.03,29.46,34,10,11.5,1456
12/6/10,20:00:00,9.7,9.775894816,4.759829687,16,52,20.3,0.03,29.47,32,10,9.2,583
12/7/10,0:00:00,9.9,10.0187666,6.788218824,18,59,0,0.03,29.46,30.9,10,10.4,244
12/7/10,4:00:00,8.1,24.61739856,37.39155093,12.9,47,0,0.03,29.48,30.9,10,9.2,1303
12/7/10,8:00:00,12.8,8.617786159,1.926207357,19.9,64,0,0.03,29.54,30.9,10,10.4,2347
12/7/10,12:00:00,7.4,10.04629247,4.49549886,15.1,44,0,0.03,29.53,35.1,10,6.9,1952
12/7/10,16:00:00,10.6,11.92518311,4.623272792,15.1,44,0,0.03,29.61,35.1,10,9.2,1664
12/7/10,20:00:00,11.6,11.00984864,4.752181042,12.9,43,0,0.03,29.69,33.1,10,12.7,617
12/8/10,0:00:00,9.6,14.75169047,5.925839436,12.9,47,5.1,0.03,29.73,30.9,10,8.1,277
12/8/10,4:00:00,6.3,12.61051586,3.974405375,6.1,38,9.7,0.03,29.8,28.9,10,12.7,1294
12/8/10,8:00:00,7.4,10.38912477,4.523844656,9,43,10.2,0.03,29.88,28.9,10,8.1,2358
12/8/10,12:00:00,6.9,7.795339184,3.743700013,3,28,3.7,0.03,29.87,33.1,10,9.2,2203
12/8/10,16:00:00,13.7,11.40325403,3.529110147,6.1,35,7.3,0.03,29.96,30.9,10,12.7,1768
12/8/10,20:00:00,13.5,8.792155242,3.853043889,7,38,8.5,0.03,30.05,30,10,10.4,661
12/9/10,0:00:00,15.5,10.16668885,4.186485836,12,53,2.7,0.03,30.1,27,10,8.1,293
12/9/10,4:00:00,11.5,9.122117387,8.488148553,12.9,58,1.5,0.03,30.15,26.1,10,11.5,1350
12/9/10,8:00:00,9.7,4.864285714,3.964285714,6.1,46,3.1,0.03,30.23,24.1,10,6.9,2310
12/9/10,12:00:00,10.3,10.84165283,5.277134887,3,33,6.1,0.03,30.22,28.9,10,6.9,2252
12/9/10,16:00:00,12,8.197706795,4.771083862,1.9,32,7.5,0.03,30.29,28.9,10,13.8,1681
12/9/10,20:00:00,11.6,9.255181536,10.68659614,3.9,41,1.3,0.03,30.36,25,10,3.5,751
12/10/10,0:00:00,9.6,8.621921714,5.621731079,5,46,9.5,0.03,30.4,23,10,0.5,302
12/10/10,4:00:00,12.8,391.4235344,1149.532848,8.1,55,9,0.03,30.41,21.9,10,3.5,1593
12/10/10,8:00:00,12.5,8.264866995,2.207679247,10,53,9.4,0.03,30.41,25,10,9.2,2197
12/10/10,12:00:00,0,6.850430113,2.725485437,19,59,6.1,0.03,30.36,32,10,6.9,2158
12/10/10,16:00:00,11.3,11.4967282,6.144157788,19.9,56,4.3,0.03,30.31,34,10,0.5,1935
12/10/10,20:00:00,12.4,7.223134218,3.468728046,26.8,66,8.6,0.03,30.3,37.2,10,4.05,223
12/11/10,0:00:00,15.2,8.50801887,4.465511754,28,70,5.3,0.03,30.26,37,10,6.9,373
12/11/10,4:00:00,19.2,10.755452,8.183881418,27,72,7.4,0.03,30.26,35.1,10,3.5,420
12/11/10,8:00:00,23,11.79607951,10.77686137,25,64,15.2,0.03,30.27,36,8,4.6,1622
12/11/10,12:00:00,31.2,8.641695766,2.51830656,26.1,48,4.7,0.03,30.22,45,7,0.5,2100
12/11/10,16:00:00,24.1,10.35098527,5.750012434,27,53,13,0.03,30.2,43,9,0.5,1656
12/11/10,20:00:00,20.7,10.86286677,19.85485098,30,65,18.2,0.03,30.19,41,10,6.9,1226
12/12/10,0:00:00,22.9,6.947662345,4.337190129,36,82,22.9,0.03,30.08,41,6,11.5,243
12/12/10,4:00:00,6.6,10.78054261,6.417380919,40.55,91.5,6.6,0.0275,29.9625,42.85,2.875,7.2,312
12/12/10,8:00:00,3.4,9.924541314,4.271863485,48.65,93.5,3.4,0.13,29.7475,50.5,1.675,11.25,813
12/12/10,12:00:00,5.1,11.21918762,3.707169317,53.8,93.5,5.1,0.06,29.54,55.65,6,10.95,1407
12/12/10,16:00:00,15.9,10.34019707,4.00892117,46,83,15.9,0.06,29.44,51.1,9,10.4,1137
12/12/10,20:00:00,17.1,9.376287597,3.6570232,44.35,91.5,17.1,0.035,29.3,46.65,2.75,2,549
12/13/10,0:00:00,10.9,12.07070413,5.587598768,46.2667,93,10.9,0.025,29.1933,48.1333,1.93333,1.5,410
12/13/10,4:00:00,4.3,8.622846625,3.921651952,42.45,93,4.3,0.0166667,29.14,44.35,10,6.35,1449
12/13/10,8:00:00,14.9,10.26867257,2.399588085,36.3,79,14.9,0.0166667,29.185,42.45,10,8.1,2792
12/13/10,12:00:00,12.4,10.0948574,5.222725391,30,65,12.4,0.0166667,29.15,41,10,8.1,1024
12/13/10,16:00:00,14.7,10.00317023,3.940273399,25,67,14.7,0.0166667,29.21,35.1,10,10.4,1200
12/13/10,20:00:00,14,12.71138299,14.34064701,14,60,14,0.0166667,29.3,26.1,4,13.8,547
12/14/10,0:00:00,9.5,10.12371118,5.30773991,14,76,9.5,0.005,29.36,20.55,1.5,12.1,258
12/14/10,4:00:00,7.4,10.1468858,4.45422669,10.32,68,7.4,0.005,29.418,19.32,2.56,10.38,1261
12/14/10,8:00:00,11.2,6.847847215,2.721741769,5,50,11.2,0.005,29.49,21,10,12.7,2220
12/14/10,12:00:00,12.4,7.128845342,2.927574807,3.9,46,12.4,0.005,29.52,21.9,10,10.4,1936
12/14/10,16:00:00,11.9,8.480576966,3.047764332,3,44,11.9,0.005,29.61,21.9,10,11.5,1641
12/14/10,20:00:00,13.5,10.1410663,3.961789257,3,48,13.5,0.005,29.69,19.9,10,8.1,641
12/15/10,0:00:00,8.3,10.09750652,5.262809817,6.1,55,8.3,0.005,29.67,19.9,10,11.5,228
12/15/10,4:00:00,8.1,9.032795031,5.32243467,5,48,8.1,0.005,29.71,21.9,10,9.2,1223
12/15/10,8:00:00,10.8,8.418710796,1.576247028,7,50,10.8,0.005,29.74,23,10,13.8,2321
12/15/10,12:00:00,10.3,8.25314989,3.62695023,5,41,10.3,0.005,29.7,26.1,10,11.5,2095
12/15/10,16:00:00,13.2,11.17929713,13.42770578,3.9,39,13.2,0.005,29.75,26.1,10,16.1,1672
12/15/10,20:00:00,18.2,7.715995648,4.038955507,6.1,45,18.2,0.005,29.78,25,10,10.4,774
12/16/10,0:00:00,12.9,9.311128843,5.02720966,12.9,58,12.9,0.005,29.79,26.1,10,9.2,263
12/16/10,4:00:00,11.1,10.47292817,4.912214735,10.9,57,11.1,0.005,29.82,24.1,10,4.6,1197
12/16/10,8:00:00,15.6,8.214368845,3.26083778,10.9,57,15.6,0.005,29.85,24.1,10,5.8,2257
12/16/10,12:00:00,15.5,9.202461388,3.60904225,12,47,15.5,0.005,29.79,30,10,3.5,2275
12/16/10,16:00:00,15.3,11.00531793,5.168031894,10.9,49,15.3,0.005,29.78,28,10,5.8,1672
12/16/10,20:00:00,22.7,7.549300081,4.520714255,10,49,22.7,0.005,29.77,27,10,9.2,772
12/17/10,0:00:00,20.1,9.554407064,5.065890047,10.9,55,20.1,0.005,29.78,25,10,4.6,290
12/17/10,4:00:00,20.9,7.99252697,5.500584809,10.9,57,20.9,0.005,29.85,24.1,10,6.9,1361
12/17/10,8:00:00,20.7,8.99205142,3.226976885,12.9,60,20.7,0.005,29.92,25,10,5.8,2314
12/17/10,12:00:00,12,7.248544484,3.045211289,15.1,46,12,0.005,29.93,34,10,10.4,2190
12/17/10,16:00:00,17.6,8.849770295,3.368525505,17.1,50,17.6,0.005,29.99,34,10,0.5,1981
12/17/10,20:00:00,26,7.500815263,4.198260713,18,52,26,0.005,30.06,34,10,5.8,283
12/18/10,0:00:00,19.8,8.999982625,6.033250337,17.1,59,19.8,0.005,30.1,30,10,5.8,300
12/18/10,4:00:00,16.9,10.73277274,5.023143996,16,58,16.9,0.005,30.1,28.9,10,4.6,398
12/18/10,8:00:00,20.4,12.20084884,5.261049098,17.1,61,20.4,0.005,30.13,28.9,10,6.9,1388
12/18/10,12:00:00,15.1,10.20433837,5.83934776,16,46,15.1,0.005,30.07,35.1,10,6.9,2170
12/18/10,16:00:00,22.3,11.66356248,11.63999029,17.1,50,22.3,0.005,30.05,34,10,4.6,1922
12/18/10,20:00:00,30.3,6.058042241,3.049249694,17.1,52,30.3,0.005,30.06,33.1,10,4.6,1170
12/19/10,0:00:00,25.7,6.468131468,3.707504052,18,59,25.7,0.005,30.04,30.9,9,0.5,206
12/19/10,4:00:00,25.5,9.654742964,4.504250081,21,67,25.5,0.005,30.03,30.9,10,3.5,351
12/19/10,8:00:00,27.4,12.58101412,6.908669479,19.9,61,27.4,0.005,30.03,32,10,4.6,998
12/19/10,12:00:00,19.6,10.76710968,4.928629142,21,57,19.6,0.005,29.96,35.1,10,4.6,1660
12/19/10,16:00:00,21.7,6.821718538,5.079208018,19.9,56,21.7,0.005,29.95,34,10,6.9,1330
12/19/10,20:00:00,24.2,9.384792022,3.771412453,19,61,24.2,0.005,29.92,30.9,10,8.1,628
12/20/10,0:00:00,16.6,7.262230527,5.008820544,16,58,16.6,0.005,29.88,28.9,10,5.8,452
12/20/10,4:00:00,19.4,10.29239515,5.896437324,16,63,19.4,0.005,29.9,27,10,4.6,1292
12/20/10,8:00:00,18.5,9.240062861,4.646721065,15.1,63,18.5,0.005,29.91,26.1,10,9.2,2033
12/20/10,12:00:00,16,10.03528409,5.283777236,17.1,48,16,0.005,29.83,35.1,10,10.4,1828
12/20/10,16:00:00,20,11.578578,5.481088505,17.1,50,20,0.005,29.85,34,10,16.1,1595
12/20/10,20:00:00,18.7,10.38744014,4.302097246,17.1,57,18.7,0.005,29.85,30.9,10,12.7,695
12/21/10,0:00:00,11.7,8.660772835,4.810557868,15.1,54,11.7,0.005,29.83,30,10,10.4,306
12/21/10,4:00:00,9.3,27.05846154,16.01846154,15.1,58,9.3,0.005,29.81,28,10,9.2,1194
12/21/10,8:00:00,11,9.576824268,5.678918318,16,58,11,0.005,29.84,28.9,10,11.5,2062
12/21/10,12:00:00,10.6,7.812169264,3.725182907,19,47,10.6,0.005,29.82,37.9,10,8.1,2295
12/21/10,16:00:00,14.5,9.622993228,6.274817662,19,52,14.5,0.005,29.86,35.1,10,12.7,1865
12/21/10,20:00:00,14.6,11.32869412,11.17868897,19.9,64,14.6,0.005,29.87,30.9,10,5.8,680
12/22/10,0:00:00,9.3,10.15065857,4.105537688,21,69,9.3,0.005,29.88,30,10,8.1,263
12/22/10,4:00:00,10.7,9.093312863,6.22387249,19.9,69,10.7,0.005,29.86,28.9,10,5.8,1133
12/22/10,8:00:00,11.6,10.70810653,2.93068993,21,69,11.6,0.005,29.84,30,10,5.8,2323
12/22/10,12:00:00,5.1,8.904893387,6.742502845,21.9,57,5.1,0.005,29.75,36,10,8.1,1995
12/22/10,16:00:00,13.9,8.216613261,3.111585047,21.9,61,13.9,0.005,29.77,34,10,12.7,1720
12/22/10,20:00:00,11.4,9.639733607,3.975447009,19.9,61,11.4,0.005,29.79,32,10,6.9,728
12/23/10,0:00:00,6.4,10.89311271,3.754821035,18,59,6.4,0.005,29.79,30.9,10,10.4,267
12/23/10,4:00:00,5.2,10.51193035,7.069492528,19,59,5.2,0.005,29.78,32,10,12.7,956
12/23/10,8:00:00,7.1,7.469025284,5.548663409,16,54,7.1,0.005,29.82,30.9,10,16.1,2006
12/23/10,12:00:00,6.2,15.25326933,36.13789843,17.1,48,6.2,0.005,29.81,35.1,10,11.5,2211
12/23/10,16:00:00,11.8,9.944114139,6.157125859,18,54,11.8,0.005,29.88,33.1,10,12.7,1656
12/23/10,20:00:00,10.4,9.613141351,4.778939285,18,59,10.4,0.005,29.92,30.9,10,12.7,728
12/24/10,0:00:00,8.2,9.25677394,4.534821366,19,64,8.2,0.005,29.96,30,10,11.5,251
12/24/10,4:00:00,7.6,11.8961287,5.400698902,18,61,7.6,0.005,30,30,10,4.6,394
12/24/10,8:00:00,9.2,11.69599777,6.913871696,17.1,59,9.2,0.005,30.06,30,10,5.8,1133
12/24/10,12:00:00,7.7,123.1253913,511.5279387,16,42,7.7,0.005,30.01,37,10,6.9,1797
12/24/10,16:00:00,16.5,10.31961964,3.954823589,16,42,16.5,0.005,30.02,37,10,9.2,1018
12/24/10,20:00:00,13.6,11.75185105,6.848376571,16,54,13.6,0.005,30.05,30.9,10,5.8,256
